video_id,comment_id,author,comment_text,like_count,published_at,updated_at,reply_count,date,year,month,day,hour,clean_text,sentiment
A_Hg-07y7Nc,Ugwafvyoco_CHf-Qw5N4AaABAg,@binhbaccam-nz3nh,Gặp nga su mô  tắt điện 😜😜,0,2024-01-26 15:16:26+00:00,2024-01-26 15:16:26+00:00,0,2024-01-26,2024,1,26,15,gặp nga su mô tắt điện,neutral
A_Hg-07y7Nc,UgwoI7oksdtXH4Rn_jF4AaABAg,@thanhnguyen-er8iv,Tập này bạn Ân chưa thật sự hỗ trợ bạn chơi hết mình. Chút xíu nữa sẽ rất tuyệt vời,0,2024-01-26 15:13:21+00:00,2024-01-26 15:13:21+00:00,0,2024-01-26,2024,1,26,15,tập này bạn ân chưa thật sự hỗ trợ bạn chơi hết mình chút xíu nữa sẽ rất tuyệt vời,positive
A_Hg-07y7Nc,UgzZjP2SMLgeztDkpSJ4AaABAg,@Ainek-zh3nj,Tới Huế chs đi ạ,0,2024-01-26 15:02:30+00:00,2024-01-26 15:02:30+00:00,0,2024-01-26,2024,1,26,15,tới huế chs đi ạ,neutral
A_Hg-07y7Nc,UgyH0IZmO3owxSqpH4d4AaABAg,@AnhNonstopSơn,Chưa thấy a lâm làm clip ăn mừng 10tr sup ❤❤❤,0,2024-01-26 14:52:59+00:00,2024-01-26 14:52:59+00:00,0,2024-01-26,2024,1,26,14,chưa thấy a lâm làm clip ăn mừng 10tr sup,neutral
A_Hg-07y7Nc,UgxK9Lp0CoXM8QBhJw94AaABAg,@lenguyen6272,thắc mắc 1 điều ăn như vậy rồi có cho đi wc k vậy,0,2024-01-26 14:52:43+00:00,2024-01-26 14:52:43+00:00,0,2024-01-26,2024,1,26,14,thắc mắc 1 điều ăn như vậy rồi có cho đi wc k vậy,neutral
A_Hg-07y7Nc,UgztiCcEHnNlKyKdN7p4AaABAg,@Thuongbui_vivu88,Tập này nhìn ân ăn chán quá.bé mai ăn thì kiểu tui cứ sợ bị nôn ra tại chỗ.sức ăn quá giỏi.nhưng e cũng nên hạn chế ăn như z nha.rất hại cho sk,1,2024-01-26 14:49:16+00:00,2024-01-26 14:49:16+00:00,0,2024-01-26,2024,1,26,14,tập này nhìn ân ăn chán quá bé mai ăn thì kiểu tui cứ sợ bị nôn ra tại chỗ sức ăn quá giỏi nhưng e cũng nên hạn chế ăn như z nha rất hại cho sk,negative
A_Hg-07y7Nc,UgzzDfNPQSfnMjNgq3d4AaABAg,@Ruaa_.0,chúc mừng ah đc 10m sub nhé,0,2024-01-26 14:32:48+00:00,2024-01-26 14:32:48+00:00,0,2024-01-26,2024,1,26,14,chúc mừng ah đc 10m sub nhé,positive
A_Hg-07y7Nc,Ugye8DI_rpwrxpAlc_N4AaABAg,@TruongLinh2k,"mời mấy ôg titok làm màu quá a ơi, rút kinh nghiệm mời mấy bn hơi nghiêm túc tí chơi nhiệt tình tí",1,2024-01-26 14:29:43+00:00,2024-01-26 14:29:43+00:00,0,2024-01-26,2024,1,26,14,mời mấy ôg titok làm màu quá a ơi rút kinh nghiệm mời mấy bn hơi nghiêm túc tí chơi nhiệt tình tí,negative
A_Hg-07y7Nc,Ugz0okMlw431ewynsGJ4AaABAg,@HelloHello-fx3qe,bé mai,0,2024-01-26 14:24:03+00:00,2024-01-26 14:24:03+00:00,0,2024-01-26,2024,1,26,14,bé mai,neutral
A_Hg-07y7Nc,UgwBMakJHwtDi4W30Lh4AaABAg,@thenguyennguyen4637,Ông hoàng ăn nửa ký bún chưa tới 20 giây mé ơi,1,2024-01-26 14:19:35+00:00,2024-01-26 14:19:35+00:00,0,2024-01-26,2024,1,26,14,ông hoàng ăn nửa ký bún chưa tới 20 giây mé ơi,neutral
A_Hg-07y7Nc,UgzyyRioaftefdieqbR4AaABAg,@Ainek-zh3nj,Ông Bằng và ông Nam cuti vãiiii,0,2024-01-26 14:17:36+00:00,2024-01-26 14:17:36+00:00,0,2024-01-26,2024,1,26,14,ông bằng và ông nam cuti vãiiii,neutral
A_Hg-07y7Nc,UgzVmOvJDtnX8tzahM54AaABAg,@tramyvo5247,Đội xê ra ổng nói chuyện có duyên ghê 😂😂😂,1,2024-01-26 13:59:27+00:00,2024-01-26 13:59:27+00:00,0,2024-01-26,2024,1,26,13,đội xê ra ổng nói chuyện có duyên ghê,neutral
A_Hg-07y7Nc,UgwsNxjmBj9RfEaWalB4AaABAg,@BM-bu8zq,"bé gái ăn đỉnh thật sự á , thật sự nể phục",0,2024-01-26 13:55:39+00:00,2024-01-26 13:55:39+00:00,0,2024-01-26,2024,1,26,13,bé gái ăn đỉnh thật sự á thật sự nể phục,positive
A_Hg-07y7Nc,UgwrjzaYZIhB7ssBPip4AaABAg,@thainguyen343,hay qua anh oi,0,2024-01-26 13:48:53+00:00,2024-01-26 13:48:53+00:00,0,2024-01-26,2024,1,26,13,hay qua anh oi,positive
A_Hg-07y7Nc,Ugw7uLsO6Gyz6_8MLyt4AaABAg,@KimCuong536,Thật mãn nhãn và rất hâm mộ bé Mai và em Hoàng .ăn vòng cuối thấy 2 em cố gắng mà thương thật sự❤,5,2024-01-26 13:48:49+00:00,2024-01-26 13:48:49+00:00,1,2024-01-26,2024,1,26,13,thật mãn nhãn và rất hâm mộ bé mai và em hoàng ăn vòng cuối thấy 2 em cố gắng mà thương thật sự,positive
A_Hg-07y7Nc,UgzGIziZtohB7uiCShd4AaABAg,@HuyenNguyen-hy6du,Đỉnh quá Hoàng ơi Mai ơi sức chứa của các bạn khủng khiếp thật 👍🏻,4,2024-01-26 13:44:30+00:00,2024-01-26 13:44:30+00:00,0,2024-01-26,2024,1,26,13,đỉnh quá hoàng ơi mai ơi sức chứa của các bạn khủng khiếp thật,positive
A_Hg-07y7Nc,UgwzbcqmwoYRK4AjzYJ4AaABAg,@QuangMinh-c6g,Bé mai ăn quá dữ,0,2024-01-26 13:40:08+00:00,2024-01-26 13:40:08+00:00,0,2024-01-26,2024,1,26,13,bé mai ăn quá dữ,neutral
A_Hg-07y7Nc,UgyI4zEQ8Mt8USuQMdh4AaABAg,@vanson1304,Thấy con bé nó ăn mà thấy tội quá,1,2024-01-26 13:26:44+00:00,2024-01-26 13:26:44+00:00,0,2024-01-26,2024,1,26,13,thấy con bé nó ăn mà thấy tội quá,neutral
A_Hg-07y7Nc,Ugzz4QObt8Ec7qB5F8t4AaABAg,@tnhann.05,Mong a Lâm làm clip ng cuối cùng ngừng ăn bánh ngọt,0,2024-01-26 13:24:19+00:00,2024-01-26 13:24:19+00:00,0,2024-01-26,2024,1,26,13,mong a lâm làm clip ng cuối cùng ngừng ăn bánh ngọt,neutral
A_Hg-07y7Nc,UgxlcIQZbyUFbmlyDhV4AaABAg,@banguyen-m5f,Nhìn các Đáng yêu vậy nhờ❤❤❤,3,2024-01-26 13:22:51+00:00,2024-01-26 13:22:51+00:00,0,2024-01-26,2024,1,26,13,nhìn các đáng yêu vậy nhờ,positive
A_Hg-07y7Nc,UgylZjgOXc35YTG1swx4AaABAg,@phonggamingtv2139,Khâm phục bạn Hoàng thật sự. ❤❤,2,2024-01-26 13:22:36+00:00,2024-01-26 13:22:36+00:00,0,2024-01-26,2024,1,26,13,khâm phục bạn hoàng thật sự,neutral
A_Hg-07y7Nc,Ugw224P7AoJy3A59qKZ4AaABAg,@PhuongNguyen-vq6un,Be mai  thăng thi  thi chia phân thương cho hoàng vơi tinh đông đôi  tnh thương mêm thương,1,2024-01-26 13:21:21+00:00,2024-01-26 13:23:39+00:00,0,2024-01-26,2024,1,26,13,be mai thăng thi thi chia phân thương cho hoàng vơi tinh đông đôi tnh thương mêm thương,positive
A_Hg-07y7Nc,UgzlKeM3KPYjvadEQpB4AaABAg,@anphan680,Hoàng ăn giỏi thật,1,2024-01-26 13:14:09+00:00,2024-01-26 13:14:09+00:00,0,2024-01-26,2024,1,26,13,hoàng ăn giỏi thật,positive
A_Hg-07y7Nc,Ugw-DI5bsxqdqyGe0mJ4AaABAg,@CờBuGiác,Sao chú 7 Nghĩa nhìn như ba của Toàn ta 😂,0,2024-01-26 13:03:32+00:00,2024-01-26 13:03:32+00:00,0,2024-01-26,2024,1,26,13,sao chú 7 nghĩa nhìn như ba của toàn ta,neutral
A_Hg-07y7Nc,UgyNq1nApYCQZvZ4d6V4AaABAg,@ngbgaming2863,có anh thương mới côi đó nha,0,2024-01-26 12:59:32+00:00,2024-01-26 12:59:32+00:00,0,2024-01-26,2024,1,26,12,có anh thương mới côi đó nha,positive
A_Hg-07y7Nc,Ugz0uBJSs5uKRsvoR-N4AaABAg,@AnhThưginpuka,Fan anh nam kkkk,0,2024-01-26 12:53:58+00:00,2024-01-26 12:53:58+00:00,0,2024-01-26,2024,1,26,12,fan anh nam kkkk,positive
A_Hg-07y7Nc,UgwdaVTNmT-fjmLwprJ4AaABAg,@تيتيتيتي-ر2ن,Xem hoi hop qua a hihi,0,2024-01-26 12:53:06+00:00,2024-01-26 12:53:06+00:00,0,2024-01-26,2024,1,26,12,xem hoi hop qua a hihi,neutral
A_Hg-07y7Nc,UgyGqK1_mpLUqswDpER4AaABAg,@vonguyen361,+ 1 yêu thích Hoàng Speed❤️,1,2024-01-26 12:51:38+00:00,2024-01-26 12:51:38+00:00,0,2024-01-26,2024,1,26,12,1 yêu thích hoàng speed,positive
A_Hg-07y7Nc,Ugw45TL3Pda8mkroZTh4AaABAg,@MinhThùy-r2z,Phương Nam Tống Ca Thân Công Báo đóng Gia Đình kì quá,1,2024-01-26 12:50:12+00:00,2024-01-26 12:50:12+00:00,0,2024-01-26,2024,1,26,12,phương nam tống ca thân công báo đóng gia đình kì quá,neutral
A_Hg-07y7Nc,UgzHpxKRPrmuXml27jZ4AaABAg,@davidnguyen6432,Xem Cuốn vãi,0,2024-01-26 12:47:33+00:00,2024-01-26 12:47:33+00:00,0,2024-01-26,2024,1,26,12,xem cuốn vãi,positive
A_Hg-07y7Nc,UgxSCoRStdjLvpg4Bv94AaABAg,@Hoangthang2610,Anh ơi làm clip đánh cầu lông đi anh,1,2024-01-26 12:46:03+00:00,2024-01-26 12:46:03+00:00,0,2024-01-26,2024,1,26,12,anh ơi làm clip đánh cầu lông đi anh,neutral
A_Hg-07y7Nc,UgwZ-WmNat-VfIGnK7x4AaABAg,@tintruong9696,Nhìn ân chán😊,0,2024-01-26 12:45:33+00:00,2024-01-26 12:45:33+00:00,0,2024-01-26,2024,1,26,12,nhìn ân chán,negative
A_Hg-07y7Nc,Ugwb9TmBju3VMSHLUe14AaABAg,@ThanhNguyen-sp7rm,"Nếu bé mai mà thua là tại ông ân làm màu .phế
Thi ăn mà ăn thấy ngứa mắt",0,2024-01-26 12:43:22+00:00,2024-01-26 12:43:22+00:00,0,2024-01-26,2024,1,26,12,nếu bé mai mà thua là tại ông ân làm màu phế thi ăn mà ăn thấy ngứa mắt,negative
A_Hg-07y7Nc,UgzxbmS_t4GZT8Exs254AaABAg,@VietTran-ds7ek,Cặp của đại hài quá ii,0,2024-01-26 12:41:48+00:00,2024-01-26 12:41:48+00:00,0,2024-01-26,2024,1,26,12,cặp của đại hài quá ii,positive
A_Hg-07y7Nc,UgytHL-dLr9YRSa4OLR4AaABAg,@lhvn4254,"Vòng cuối 2 đứa ăn kinh quá, đã cố gắng lắm rồi, thương gì đâu",0,2024-01-26 12:34:00+00:00,2024-01-26 12:34:00+00:00,0,2024-01-26,2024,1,26,12,vòng cuối 2 đứa ăn kinh quá đã cố gắng lắm rồi thương gì đâu,positive
A_Hg-07y7Nc,UgxNep7XBJ5b2q-CjZd4AaABAg,@maychill693,Đại du đọc ngược lại là ...,0,2024-01-26 12:07:35+00:00,2024-01-26 12:07:35+00:00,0,2024-01-26,2024,1,26,12,đại du đọc ngược lại là,neutral
A_Hg-07y7Nc,UgyW1kI_glKfq4t4R0J4AaABAg,@aivu7101,Chưa xem hết video đã đoán đc ai sẽ thắng rồi. Nhìn cái mai nó ăn nv ai đỡ đc,0,2024-01-26 12:05:59+00:00,2024-01-26 12:05:59+00:00,0,2024-01-26,2024,1,26,12,chưa xem hết video đã đoán đc ai sẽ thắng rồi nhìn cái mai nó ăn nv ai đỡ đc,neutral
A_Hg-07y7Nc,UgyHb4BUFw26dVPtePt4AaABAg,@thukim-ft3fj,Nhìn ông nam giống ân thứ 2 lắm luôn,0,2024-01-26 12:02:48+00:00,2024-01-26 12:02:48+00:00,0,2024-01-26,2024,1,26,12,nhìn ông nam giống ân thứ 2 lắm luôn,neutral
A_Hg-07y7Nc,UgySL1K_7NueD2GI9qF4AaABAg,@dotran-f9z,Vua nói dứt cau cuoi lạc đà nhàn lắm .thi nghiệp quat,0,2024-01-26 12:02:34+00:00,2024-01-26 12:02:34+00:00,0,2024-01-26,2024,1,26,12,vua nói dứt cau cuoi lạc đà nhàn lắm thi nghiệp quat,positive
A_Hg-07y7Nc,Ugx2wUsRDClTlcU60kp4AaABAg,@Tanhuynh68,Thánh ăn chỉ có ngasumo,0,2024-01-26 11:56:51+00:00,2024-01-26 11:56:51+00:00,0,2024-01-26,2024,1,26,11,thánh ăn chỉ có ngasumo,neutral
A_Hg-07y7Nc,UgyIm9TtzTZOd8PUW5B4AaABAg,@trunghoang1926,Có bà Cát vô thấy clip vui hẳn nhờ❤❤❤,2,2024-01-26 11:45:38+00:00,2024-01-26 11:45:38+00:00,0,2024-01-26,2024,1,26,11,có bà cát vô thấy clip vui hẳn nhờ,positive
A_Hg-07y7Nc,Ugzgg-MRBEumU5UIq-14AaABAg,@Rip_Beluga138,mấy nhởm sau ăn cơm cho của anh Lâm mún no luôn :)),0,2024-01-26 11:42:12+00:00,2024-01-26 11:42:12+00:00,0,2024-01-26,2024,1,26,11,mấy nhởm sau ăn cơm cho của anh lâm mún no luôn,neutral
A_Hg-07y7Nc,UgzvPbC2AyCkAghbUTB4AaABAg,@ThanhNguyen-sp7rm,"Mời mấy cha làm màu mệt chết được
Rút kinh nghiệm a lâm ơi",1,2024-01-26 11:09:30+00:00,2024-01-26 11:09:30+00:00,0,2024-01-26,2024,1,26,11,mời mấy cha làm màu mệt chết được rút kinh nghiệm a lâm ơi,negative
A_Hg-07y7Nc,UgzHcOo92zf2OmlzCu14AaABAg,@ngochong9473,quê em,0,2024-01-26 11:02:32+00:00,2024-01-26 11:02:32+00:00,0,2024-01-26,2024,1,26,11,quê em,neutral
A_Hg-07y7Nc,UgwhAEbMRUdJ6us_Jrp4AaABAg,@hytruong03,Ê có ai thấy ông Phương Nam với ông Ân giống nhau ko 😂 như 2 ae z á,1,2024-01-26 10:56:06+00:00,2024-01-26 10:56:06+00:00,0,2024-01-26,2024,1,26,10,ê có ai thấy ông phương nam với ông ân giống nhau ko như 2 ae z á,neutral
A_Hg-07y7Nc,UgxHZQFYsUdmxx3vnZV4AaABAg,@تيتيتيتي-ر2ن,Hoang toc do duong dubai be mai  co len,1,2024-01-26 10:35:16+00:00,2024-01-26 10:35:16+00:00,0,2024-01-26,2024,1,26,10,hoang toc do duong dubai be mai co len,positive
A_Hg-07y7Nc,UgwD6xA3UiePBnGm4lJ4AaABAg,@AnhQuang-y7x,10tr sub rồi a ơi,0,2024-01-26 10:29:09+00:00,2024-01-26 10:29:09+00:00,0,2024-01-26,2024,1,26,10,10tr sub rồi a ơi,positive
A_Hg-07y7Nc,UgxyT1JzMZXpguXVzdN4AaABAg,@quangtungtran3996,Nga sumo còn thua bé mai nữa mà,0,2024-01-26 10:07:39+00:00,2024-01-26 10:07:39+00:00,0,2024-01-26,2024,1,26,10,nga sumo còn thua bé mai nữa mà,neutral
A_Hg-07y7Nc,Ugx3t3Uqg-pRwSC9EQ54AaABAg,@VansiTruong-cu1uf,10tr sub rồi kìa anh ơi,0,2024-01-26 10:07:23+00:00,2024-01-26 10:07:23+00:00,0,2024-01-26,2024,1,26,10,10tr sub rồi kìa anh ơi,positive
A_Hg-07y7Nc,UgzhXpDhVfvVwuzGBPR4AaABAg,@MinhAnhNguyen-l1c,Thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,0,2024-01-26 10:02:57+00:00,2024-01-26 10:02:57+00:00,0,2024-01-26,2024,1,26,10,thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,neutral
A_Hg-07y7Nc,UgxMilji4T4bpXOomqV4AaABAg,@MinhAnhNguyen-l1c,Thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,0,2024-01-26 10:02:49+00:00,2024-01-26 10:02:49+00:00,0,2024-01-26,2024,1,26,10,thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,neutral
A_Hg-07y7Nc,UgyDxIXLpJ7dyvFwzLl4AaABAg,@MinhAnhNguyen-l1c,Thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,3,2024-01-26 10:02:38+00:00,2024-01-26 10:02:38+00:00,0,2024-01-26,2024,1,26,10,thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,neutral
A_Hg-07y7Nc,UgzENg19jKEAQ8j4PTR4AaABAg,@haucgiang858,1:10:18 ảnh nói j vậy mn =)),2,2024-01-26 10:02:09+00:00,2024-01-26 10:02:09+00:00,0,2024-01-26,2024,1,26,10,1 10 18 ảnh nói j vậy mn,neutral
A_Hg-07y7Nc,UgyvbO8JJJ3DQdFxMvR4AaABAg,@MinhAnhNguyen-l1c,Thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,0,2024-01-26 10:02:06+00:00,2024-01-26 10:02:06+00:00,0,2024-01-26,2024,1,26,10,thử thách người cuối cùng ngừng ăn cho uyên vs cát tham gia ăn đi ạ,neutral
A_Hg-07y7Nc,Ugy6dOBLif5qfaook654AaABAg,@dmt9195,Xin in4 chị MC :))),1,2024-01-26 09:31:48+00:00,2024-01-26 09:31:48+00:00,1,2024-01-26,2024,1,26,9,xin in4 chị mc,positive
A_Hg-07y7Nc,UgwA-OETPCUtufRzYux4AaABAg,@blbluantv1992,tập sau mời nga sumo ăn a ơi e ngĩ tập tới mời nga sumo khá là chiến và hot cảm ơn team anh lâm đã tiếp nhận được cmt của em.chúc a và cả ekip team lâm vlog một năm mới tràn đầy hạnh phúc và thật nhìu thành công.....!,2,2024-01-26 09:19:16+00:00,2024-01-26 09:19:16+00:00,0,2024-01-26,2024,1,26,9,tập sau mời nga sumo ăn a ơi e ngĩ tập tới mời nga sumo khá là chiến và hot cảm ơn team anh lâm đã tiếp nhận được cmt của em chúc a và cả ekip team lâm vlog một năm mới tràn đầy hạnh phúc và thật nhìu thành công,positive
A_Hg-07y7Nc,Ugx7VYRSVpl7lu6PmgJ4AaABAg,@nguyenxuantruong9417,tập này công nhận hay thật chưa tập thánh ăn nào hay bằng tập này với cuốn nữa,0,2024-01-26 09:17:09+00:00,2024-01-26 09:17:09+00:00,0,2024-01-26,2024,1,26,9,tập này công nhận hay thật chưa tập thánh ăn nào hay bằng tập này với cuốn nữa,positive
A_Hg-07y7Nc,UgwKCzElUSTqnI-elFV4AaABAg,@MyHuyen29202,Ăn quá dữ,0,2024-01-26 09:04:31+00:00,2024-01-26 09:04:31+00:00,0,2024-01-26,2024,1,26,9,ăn quá dữ,neutral
A_Hg-07y7Nc,UgyM1QYdbI9WLYTssYJ4AaABAg,@ThaiNguyen-p3x,Hoàng đỉnh thật,0,2024-01-26 09:00:32+00:00,2024-01-26 09:00:32+00:00,0,2024-01-26,2024,1,26,9,hoàng đỉnh thật,positive
A_Hg-07y7Nc,UgzKAzWybQiNsLyO4r14AaABAg,@NguyenVan-w2x,Thấy anh lâm với bà cát mình nghĩ quá mọi người ơi,1,2024-01-26 08:56:21+00:00,2024-01-26 08:56:21+00:00,0,2024-01-26,2024,1,26,8,thấy anh lâm với bà cát mình nghĩ quá mọi người ơi,neutral
A_Hg-07y7Nc,UgxjQPhQVHohy4uhvWh4AaABAg,@nhikim8379,A thương kiếm được người bạn đội khá là uy tín chất lượng kém😂,0,2024-01-26 08:55:58+00:00,2024-01-26 08:55:58+00:00,0,2024-01-26,2024,1,26,8,a thương kiếm được người bạn đội khá là uy tín chất lượng kém,positive
A_Hg-07y7Nc,UgyipG4ox5IRYhxmrLl4AaABAg,@NguyenVan-w2x,Thấy anh lâm với cát tui nghi quá mọi người,0,2024-01-26 08:54:35+00:00,2024-01-26 08:54:35+00:00,0,2024-01-26,2024,1,26,8,thấy anh lâm với cát tui nghi quá mọi người,neutral
A_Hg-07y7Nc,Ugz2nLAV1uxYX6VFWCd4AaABAg,@chuongphanvan7440,Mấy đứa kêu cho giải nhì thì tự bỏ tiền ra cho đi tiền không cho mà cái mỏ bô bô t mệt quá =))),0,2024-01-26 08:52:57+00:00,2024-01-26 08:52:57+00:00,0,2024-01-26,2024,1,26,8,mấy đứa kêu cho giải nhì thì tự bỏ tiền ra cho đi tiền không cho mà cái mỏ bô bô t mệt quá,neutral
A_Hg-07y7Nc,Ugz3HTSu8udhATFQ5yR4AaABAg,@HuyGia-s9n4o,❤❤❤ cho bạn mai chơi hết mình🎉🎉,0,2024-01-26 08:47:13+00:00,2024-01-26 08:47:13+00:00,0,2024-01-26,2024,1,26,8,cho bạn mai chơi hết mình,neutral
A_Hg-07y7Nc,UgyZSDySi0UrPJMWYeF4AaABAg,@minhtamluu2627,Chung kết chán Ân thiệt đàn ông đực rựa mà ăn tỏ vẻ yếu mềm quá,0,2024-01-26 08:26:22+00:00,2024-01-26 08:26:22+00:00,0,2024-01-26,2024,1,26,8,chung kết chán ân thiệt đàn ông đực rựa mà ăn tỏ vẻ yếu mềm quá,negative
A_Hg-07y7Nc,Ugz3547o6jEWJ8kJvlt4AaABAg,@TàiLê-j2y,Bằng là phiên bản nữ của ân,0,2024-01-26 08:26:05+00:00,2024-01-26 08:26:05+00:00,0,2024-01-26,2024,1,26,8,bằng là phiên bản nữ của ân,neutral
A_Hg-07y7Nc,UgyvYQW9yzbpl-c0S3x4AaABAg,@nhungnguen9582,không chơi để ngta chơi phá chi vậy trời ngta chơi cũng tội chứ 2 đứa này vui chết liền,0,2024-01-26 08:17:54+00:00,2024-01-26 08:17:54+00:00,0,2024-01-26,2024,1,26,8,không chơi để ngta chơi phá chi vậy trời ngta chơi cũng tội chứ 2 đứa này vui chết liền,positive
A_Hg-07y7Nc,UgyeN7B6LBSdjd7D4mR4AaABAg,@ThaiNguyen-p3x,Camera quay kh đc nét huhu,0,2024-01-26 08:17:08+00:00,2024-01-26 08:17:08+00:00,0,2024-01-26,2024,1,26,8,camera quay kh đc nét huhu,neutral
A_Hg-07y7Nc,Ugy0Lb8NlS3a5TsAlL94AaABAg,@Ngoc38247,Em trợ lý xinh vãi lằm người yêu anh đi😂😂😂,4,2024-01-26 07:36:18+00:00,2024-01-26 07:36:18+00:00,0,2024-01-26,2024,1,26,7,em trợ lý xinh vãi lằm người yêu anh đi,positive
A_Hg-07y7Nc,UgzQKUYh-UXJjPl_65R4AaABAg,@Ngoc38247,Vậy thằng này mà thánh ăn thua nga sumô hết,1,2024-01-26 07:09:53+00:00,2024-01-26 07:09:53+00:00,0,2024-01-26,2024,1,26,7,vậy thằng này mà thánh ăn thua nga sumô hết,neutral
A_Hg-07y7Nc,UgwonE-O-SndvL8S2DR4AaABAg,@HangTran-wy1tv,Cho 2 đúa này nó lấy nhau thi ăn sập nhà luôn,0,2024-01-26 07:06:11+00:00,2024-01-26 07:06:11+00:00,0,2024-01-26,2024,1,26,7,cho 2 đúa này nó lấy nhau thi ăn sập nhà luôn,neutral
A_Hg-07y7Nc,UgzrxpL5JPPNSe6jJ5p4AaABAg,@TrúcDưphạm,Chạy đi mua mà tội 😂,0,2024-01-26 06:59:19+00:00,2024-01-26 06:59:19+00:00,0,2024-01-26,2024,1,26,6,chạy đi mua mà tội,neutral
A_Hg-07y7Nc,Ugxg8og2uB2edNKCK-V4AaABAg,@JsidbdHahjjj,Dương lúc cân ko mang dép ăn xong  mang dép ăn gian quá,0,2024-01-26 06:55:49+00:00,2024-01-26 06:55:49+00:00,0,2024-01-26,2024,1,26,6,dương lúc cân ko mang dép ăn xong mang dép ăn gian quá,neutral
A_Hg-07y7Nc,Ugz3v6vfSpm-ITV016R4AaABAg,@riayun5151,"Ăn ghê thật bao tử ko đáy ,ước đc Ăn nhiều như vậy chứ e Ăn có tý e đã no ko lớn nổi",0,2024-01-26 06:46:48+00:00,2024-01-26 06:46:48+00:00,0,2024-01-26,2024,1,26,6,ăn ghê thật bao tử ko đáy ước đc ăn nhiều như vậy chứ e ăn có tý e đã no ko lớn nổi,neutral
A_Hg-07y7Nc,Ugx0SfDATbYEh1UNBJ54AaABAg,@HồngÁnh-u6h,"mời lại a hoàng đi thấy thương quá, lực ăn cũng xêm nhau mà",0,2024-01-26 06:46:25+00:00,2024-01-26 06:46:25+00:00,0,2024-01-26,2024,1,26,6,mời lại a hoàng đi thấy thương quá lực ăn cũng xêm nhau mà,positive
A_Hg-07y7Nc,UgyseWewC4oVAxHtgSR4AaABAg,@huyenthoaitocchien3979,gặp Nga SUmo tắt điện hết,0,2024-01-26 06:44:39+00:00,2024-01-26 06:44:39+00:00,0,2024-01-26,2024,1,26,6,gặp nga sumo tắt điện hết,neutral
A_Hg-07y7Nc,UgwZtHC0bs724ZMKDH94AaABAg,@Quoctrien91,Tập 4 huấn luận viên mời nga summo vô chơi mới dữ,0,2024-01-26 06:42:22+00:00,2024-01-26 06:42:22+00:00,0,2024-01-26,2024,1,26,6,tập 4 huấn luận viên mời nga summo vô chơi mới dữ,neutral
A_Hg-07y7Nc,UgxO1PbzxKwd2BFCpn54AaABAg,@satantv5835,Ông hoàng nhìn hiền thật,0,2024-01-26 06:39:26+00:00,2024-01-26 06:39:26+00:00,0,2024-01-26,2024,1,26,6,ông hoàng nhìn hiền thật,neutral
A_Hg-07y7Nc,Ugw4QbWeQ7BHRgNMQBx4AaABAg,@nmtrong7799,toan nuot ko co nhai.kk,0,2024-01-26 06:38:02+00:00,2024-01-26 06:38:02+00:00,0,2024-01-26,2024,1,26,6,toan nuot ko co nhai kk,neutral
A_Hg-07y7Nc,Ugxo3ngbvKA0vSnXEX94AaABAg,@kathynguyen4082,"Trong các clips, clip này hay và thú vị nhất với các thành viên năng động ăn uống quá tuyệt. Mong clip sau Moi lại bạn Hoàng speed và Mai đâ’u lại quyết chiến với nhau tăng thêm phần ăn",0,2024-01-26 06:28:45+00:00,2024-01-26 06:28:45+00:00,0,2024-01-26,2024,1,26,6,trong các clips clip này hay và thú vị nhất với các thành viên năng động ăn uống quá tuyệt mong clip sau moi lại bạn hoàng speed và mai đâ u lại quyết chiến với nhau tăng thêm phần ăn,positive
A_Hg-07y7Nc,Ugww9xwYQbnnDPlHkiB4AaABAg,@huymai2801,Nếu có Nga Sumo nữ hoàng ăn uống số 1 VN thì có thể đấu ngang với pé Mai sẽ thêm gây cấn và hấp dẫn hơn😅,0,2024-01-26 06:21:09+00:00,2024-01-26 06:21:09+00:00,0,2024-01-26,2024,1,26,6,nếu có nga sumo nữ hoàng ăn uống số 1 vn thì có thể đấu ngang với pé mai sẽ thêm gây cấn và hấp dẫn hơn,neutral
A_Hg-07y7Nc,Ugx0V6qHfHTotdziOW54AaABAg,@tienhoangminh1793,cat xinh =)) t xem vi co cat xinh gai=),1,2024-01-26 06:19:18+00:00,2024-01-26 06:19:18+00:00,0,2024-01-26,2024,1,26,6,cat xinh t xem vi co cat xinh gai,neutral
A_Hg-07y7Nc,UgwhS9zzGR3QHcXkZSt4AaABAg,@thanhsang3346,Ân báo đời,0,2024-01-26 06:17:42+00:00,2024-01-26 06:17:42+00:00,0,2024-01-26,2024,1,26,6,ân báo đời,neutral
